month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,12.023362441396973,45.1563493899498,3.0235559415531497,1.1126461115335065,9.410660315974395,1.269914222960833,0.32136221558091993,2.3913887173637125,15.04227246399266,0.6376310364125977,8.62714732509138,0.7378089924740168,0.2459008257160515,-3.952702603704532,0.02734171674954625
2,11.571483526464426,52.90704823057949,2.9826096089484477,0.870419510626841,12.612784597835242,0.8932561951248374,0.17281634574423604,2.0469644102734996,7.035171538780976,0.5675555323708914,7.471377079308514,0.6435212253375666,0.22499219860505193,-11.211225984737608,0.010172281732155175
3,16.28229328794083,43.699187317554816,7.0056941857618735,0.9845391809380943,13.791294650329935,1.3230239169353601,0.27958998380706984,2.2388067571964347,4.447180037883412,0.6040104606001929,8.341208678236402,0.7447475927484898,0.2584239500671053,-9.40073166203004,0.0
4,19.624701850293985,39.915723732353314,7.551327228364658,0.8240768708103455,10.876775423157964,1.5245865172461985,0.2952361511126457,2.468806101380749,6.876583811584045,0.6390887353624345,8.547358768552712,0.6740479424982453,0.18168686728271005,-8.651061225761616,0.0
5,20.965424405740595,42.76272160336576,11.551907216920116,0.9775718945971191,10.54943481699298,1.4491636476385283,0.4029457945846554,2.215605736925875,1.9626737985050484,0.5995991500514685,5.616772835323872,0.7272924548614433,0.21888664449254858,-12.799627408452894,0.0
6,22.706052773098172,28.939161978242268,14.174336542052728,1.1695560235093374,10.138041210795267,1.8866046158957561,0.3540450816483748,2.515420112168058,9.45962131131028,0.7164488313977663,6.8037452448979,0.8472086130700066,0.28975766191409197,-4.223141806094287,0.0
7,21.903041475221137,27.910514133629793,15.70926291409557,1.135681019615672,7.549810736786875,1.3808502311828188,0.32066654665460337,2.375993597069172,11.978776927450308,0.7829526941293468,7.852258595581818,0.825268821034369,0.2749223075485322,-1.2525488373742957,0.0
8,21.209179695333145,32.25545267471959,11.876594889972846,1.2655173663286743,6.549846795960531,1.4261586020048167,0.3863914589912875,2.438890073316431,11.727721004624117,0.8282088036924499,8.838596972004018,0.9101090607481883,0.28733260230388935,-3.080723523197846,0.0
9,19.857179740913118,32.26374894517795,9.855770928560448,1.315997962683667,6.891033727456538,1.3440921125970016,0.27153313811080787,2.7640452372211404,14.104617368016832,0.7953721646738637,9.322329050098647,0.9225739493087086,0.2917056751812563,-3.1657747990345224,0.0
10,14.77568733840437,41.243353165535645,3.835626756988318,1.3330094254617044,6.989526115653582,1.1544835967624894,0.191761941428052,2.8137702877100765,17.905531273981822,0.7467853805246821,7.734861642932398,0.9652814681628408,0.31032160645404844,-3.4816548662533418,0.0
11,14.425081749478611,38.820044825463505,4.5814804534443025,1.284288625599812,7.919324331928719,0.9695587613654859,0.2077535907604981,2.6731874635954664,19.846199088870854,0.6638555004885421,7.41393760654113,0.8973033648975514,0.29798463756553795,-4.116495044995779,0.022435891022852306
12,10.64028739049346,37.18363637055882,1.722259916283712,1.2045654311559986,5.986431787133566,0.5851835741135407,0.09355431788335644,2.722048613842601,29.030959225838863,0.695491594551636,9.02988921124488,0.8071574722308854,0.29853509466867906,-1.196983691572036,0.0743968960943906
